incident_id,incident_type,baseline_rank,simulated_rank,rank_change,baseline_score,simulated_score,score_delta,baseline_risk_level,simulated_risk_level,risk_level_changed,baseline_dominant_factors,simulated_dominant_factors,dominant_factors_changed,scenario_name
INC-0021,Multi-stage Attack,1,1,0,90.2,90.2,0.0,CRITICAL,CRITICAL,False,business_impact | asset_importance | severity,business_impact | asset_importance | severity,False,baseline
INC-0058,Multi-stage Attack,4,4,0,85.95,87.03,1.08,CRITICAL,CRITICAL,False,severity | business_impact | asset_importance,attack_confidence | data_sensitivity | severity,True,high_confidence_focus
INC-0033,Ransomware Outbreak,5,5,0,79.45,81.78,2.33,CRITICAL,CRITICAL,False,severity | business_impact | asset_importance,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0012,Multi-stage Attack,7,6,1,78.84,81.47,2.63,CRITICAL,CRITICAL,False,severity | business_impact | asset_importance,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0066,Data Exfiltration,6,7,-1,78.85,81.33,2.48,CRITICAL,CRITICAL,False,severity | business_impact | asset_importance,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0045,DDoS Attack,8,8,0,78.34,80.34,2.0,CRITICAL,CRITICAL,False,asset_importance | severity | business_impact,attack_confidence | asset_importance | severity,True,high_confidence_focus
INC-0042,Malware Infection,9,9,0,76.0,77.5,1.5,CRITICAL,CRITICAL,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0026,Malware Infection,11,10,1,74.3,76.98,2.68,HIGH,CRITICAL,True,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0073,Successful Login Event,12,11,1,72.6,76.83,4.23,HIGH,CRITICAL,True,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0098,Malware Infection,15,12,3,71.35,73.83,2.48,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0008,Unauthorized Access Event,10,13,-3,74.35,71.95,-2.4,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0031,Failed Login Event,13,14,-1,72.3,70.6,-1.7,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0017,Suspicious DNS Event,14,15,-1,72.05,69.85,-2.2,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0050,Malware Infection,22,16,6,65.25,69.25,4.0,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0054,Suspicious Email Event,16,17,-1,71.25,69.25,-2.0,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0096,Malware Infection,17,18,-1,70.15,68.8,-1.35,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0002,Suspicious DNS Event,20,19,1,67.65,68.05,0.4,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0107,Suspicious Email Event,19,20,-1,68.1,66.7,-1.4,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0011,Suspicious DNS Event,25,21,4,64.35,65.2,0.85,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0059,Command and Control Event,18,22,-4,68.7,64.9,-3.8,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0036,Successful Login Event,42,23,19,59.75,64.75,5.0,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0047,Malware Infection,21,24,-3,66.9,64.68,-2.22,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0087,Malware Infection,27,25,2,63.15,63.55,0.4,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0099,Port Scan Event,23,26,-3,64.8,63.1,-1.7,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0093,Suspicious Email Event,29,27,2,61.95,62.65,0.7,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0056,Failed Login Event,38,28,10,60.5,62.5,2.0,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0035,Failed Login Event,37,29,8,60.6,62.2,1.6,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0037,Unauthorized Access Event,26,30,-4,63.89,62.19,-1.7,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0007,Failed Login Event,43,31,12,59.6,61.45,1.85,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0095,Suspicious Email Event,30,32,-2,61.45,61.15,-0.3,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0015,Unauthorized Access Event,31,33,-2,61.4,60.55,-0.85,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0110,Port Scan Event,24,34,-10,64.7,60.4,-4.3,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,asset_importance | business_impact | data_sensitivity,False,high_confidence_focus
INC-0074,Unauthorized Access Event,33,35,-2,61.05,60.1,-0.95,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0069,Port Scan Event,28,36,-8,62.0,59.5,-2.5,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0081,Unauthorized Access Event,32,37,-5,61.4,59.05,-2.35,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0077,Command and Control Event,39,38,1,60.2,58.9,-1.3,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0032,Suspicious DNS Event,34,39,-5,60.75,58.75,-2.0,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0009,Unauthorized Access Event,35,40,-5,60.65,58.68,-1.97,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0109,Suspicious DNS Event,36,41,-5,60.65,58.68,-1.97,HIGH,HIGH,False,business_impact | asset_importance | data_sensitivity,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0106,Failed Login Event,45,42,3,56.85,58.45,1.6,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0085,Malware Infection,48,43,5,52.9,58.3,5.4,HIGH,HIGH,False,attack_confidence | business_impact | asset_importance,attack_confidence | business_impact | asset_importance,False,high_confidence_focus
INC-0022,Command and Control Event,40,44,-4,59.95,57.4,-2.55,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0088,Malware Infection,44,45,-1,59.2,57.4,-1.8,HIGH,HIGH,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0063,Command and Control Event,41,46,-5,59.95,55.9,-4.05,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,asset_importance | attack_confidence | business_impact,True,high_confidence_focus
INC-0108,Suspicious Email Event,47,47,0,55.35,53.95,-1.4,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0013,Unauthorized Access Event,46,48,-2,56.4,53.8,-2.6,HIGH,HIGH,False,asset_importance | business_impact | data_sensitivity,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0091,Successful Login Event,57,49,8,42.6,51.7,9.1,MEDIUM,HIGH,True,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0101,Malware Infection,51,50,1,46.9,51.55,4.65,MEDIUM,HIGH,True,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0103,Failed Login Event,50,51,-1,47.15,50.05,2.9,MEDIUM,HIGH,True,business_impact | asset_importance | attack_confidence,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0039,Suspicious DNS Event,49,52,-3,48.75,49.75,1.0,MEDIUM,MEDIUM,False,business_impact | asset_importance | data_sensitivity,attack_confidence | business_impact | asset_importance,True,high_confidence_focus
INC-0105,Malware Infection,59,53,6,42.35,49.45,7.1,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0065,Malware Infection,55,54,1,44.05,48.48,4.43,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0070,Unauthorized Access Event,52,55,-3,45.9,48.18,2.28,MEDIUM,MEDIUM,False,asset_importance | business_impact | attack_confidence,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0090,Unauthorized Access Event,53,56,-3,45.9,47.8,1.9,MEDIUM,MEDIUM,False,business_impact | asset_importance | attack_confidence,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0111,Malware Infection,62,57,5,37.68,47.62,9.94,MEDIUM,MEDIUM,False,attack_confidence | severity | business_impact,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0072,Suspicious DNS Event,56,58,-2,43.65,47.05,3.4,MEDIUM,MEDIUM,False,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0053,Suspicious Email Event,58,59,-1,42.4,47.05,4.65,MEDIUM,MEDIUM,False,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0094,Unauthorized Access Event,54,60,-6,44.2,46.9,2.7,MEDIUM,MEDIUM,False,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0075,Port Scan Event,60,61,-1,41.2,45.4,4.2,MEDIUM,MEDIUM,False,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0100,Malware Infection,64,62,2,34.81,43.42,8.61,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | severity,attack_confidence | asset_importance | severity,False,high_confidence_focus
INC-0020,Successful Login Event,67,63,4,32.31,43.42,11.11,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0005,Successful Login Event,71,64,7,31.28,42.87,11.59,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0062,Suspicious DNS Event,63,65,-2,37.35,42.7,5.35,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0030,Malware Infection,68,66,2,31.8,41.35,9.55,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0097,Suspicious Email Event,61,67,-6,38.6,41.2,2.6,MEDIUM,MEDIUM,False,business_impact | asset_importance | attack_confidence,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0086,Successful Login Event,81,68,13,29.68,41.19,11.51,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0041,Successful Login Event,74,69,5,30.31,41.17,10.86,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0044,Successful Login Event,83,70,13,29.5,40.68,11.18,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0079,Malware Infection,69,71,-2,31.36,40.42,9.06,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0025,Malware Infection,77,72,5,29.95,40.15,10.2,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0018,Failed Login Event,66,73,-7,32.65,39.93,7.28,MEDIUM,MEDIUM,False,attack_confidence | severity | business_impact,attack_confidence | data_sensitivity | severity,True,high_confidence_focus
INC-0080,Port Scan Event,65,74,-9,33.95,39.4,5.45,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0040,Malware Infection,70,75,-5,31.32,38.67,7.35,MEDIUM,MEDIUM,False,attack_confidence | severity | business_impact,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0038,Suspicious DNS Event,73,76,-3,31.12,38.14,7.02,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0043,Successful Login Event,96,77,19,26.6,37.75,11.15,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0048,Failed Login Event,89,78,11,27.88,36.84,8.96,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0061,Malware Infection,80,79,1,29.72,36.72,7.0,MEDIUM,MEDIUM,False,attack_confidence | severity | business_impact,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0068,Suspicious Email Event,79,80,-1,29.86,35.77,5.91,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0078,Failed Login Event,78,81,-3,29.9,35.73,5.83,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0046,Malware Infection,85,82,3,28.85,35.2,6.35,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0016,Malware Infection,72,83,-11,31.15,35.13,3.98,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0027,Malware Infection,82,84,-2,29.65,34.98,5.33,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0104,Suspicious Email Event,87,85,2,28.32,34.54,6.22,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | severity,attack_confidence | asset_importance | severity,False,high_confidence_focus
INC-0083,Suspicious DNS Event,84,86,-2,29.05,34.53,5.48,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0071,Malware Infection,91,87,4,27.77,33.94,6.17,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0084,Port Scan Event,93,88,5,26.77,33.94,7.17,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0092,Unauthorized Access Event,88,89,-1,28.22,33.87,5.65,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0064,Command and Control Event,76,90,-14,30.02,33.57,3.55,MEDIUM,MEDIUM,False,severity | attack_confidence | business_impact,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0067,Command and Control Event,75,91,-16,30.15,32.88,2.73,MEDIUM,MEDIUM,False,severity | attack_confidence | asset_importance,attack_confidence | severity | asset_importance,True,high_confidence_focus
INC-0055,Suspicious Email Event,94,92,2,26.68,32.67,5.99,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0089,Suspicious Email Event,105,93,12,25.25,32.5,7.25,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0076,Command and Control Event,90,94,-4,27.81,32.32,4.51,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0029,Port Scan Event,99,95,4,26.02,32.22,6.2,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0006,Malware Infection,97,96,1,26.25,32.13,5.88,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0024,Command and Control Event,86,97,-11,28.34,32.08,3.74,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0023,Malware Infection,98,98,0,26.07,32.07,6.0,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | severity,attack_confidence | asset_importance | severity,False,high_confidence_focus
INC-0019,Suspicious Email Event,95,99,-4,26.67,31.99,5.32,MEDIUM,MEDIUM,False,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0051,Suspicious Email Event,92,100,-8,27.12,31.77,4.65,MEDIUM,MEDIUM,False,attack_confidence | severity | business_impact,attack_confidence | severity | data_sensitivity,True,high_confidence_focus
INC-0060,Unauthorized Access Event,100,101,-1,25.8,30.85,5.05,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0003,Port Scan Event,102,102,0,25.68,30.69,5.01,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0057,Malware Infection,103,103,0,25.51,30.22,4.71,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0034,Malware Infection,107,104,3,23.9,29.8,5.9,LOW,MEDIUM,True,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0102,Command and Control Event,101,105,-4,25.7,29.65,3.95,MEDIUM,MEDIUM,False,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0082,Suspicious Email Event,109,106,3,22.4,29.43,7.03,LOW,MEDIUM,True,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0010,Suspicious Email Event,106,107,-1,24.37,28.77,4.4,LOW,MEDIUM,True,attack_confidence | business_impact | asset_importance,attack_confidence | data_sensitivity | business_impact,True,high_confidence_focus
INC-0014,Port Scan Event,111,108,3,21.55,27.85,6.3,LOW,MEDIUM,True,attack_confidence | severity | asset_importance,attack_confidence | severity | asset_importance,False,high_confidence_focus
INC-0049,Port Scan Event,108,109,-1,22.48,27.54,5.06,LOW,MEDIUM,True,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
INC-0052,Port Scan Event,104,110,-6,25.36,27.52,2.16,MEDIUM,MEDIUM,False,asset_importance | attack_confidence | business_impact,attack_confidence | asset_importance | business_impact,True,high_confidence_focus
INC-0004,Port Scan Event,110,111,-1,22.06,27.07,5.01,LOW,MEDIUM,True,attack_confidence | asset_importance | business_impact,attack_confidence | asset_importance | business_impact,False,high_confidence_focus
